Generation: 0
-5,73,-204,-263,23,-242-233,113,-173,218,-320,-298-12,341,-137,214,-317,124272,44,87,-80,306,37
-159,0,-202,-282,72,5-233,113,-173,218,-320,-298-183,182,-304,257,-174,-223230,-37,4,-278,170,26
-64,0,-223,-297,121,269-231,-197,298,123,-7,297-204,177,74,130,-187,-29355,359,-295,-7,33,-163
-64,0,-223,-297,121,269-231,-197,298,123,-7,297294,199,39,196,-237,304-138,-85,339,71,357,-235
-102,-259,225,35,234,158-77,-84,-82,-151,329,234-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
-64,0,-223,-297,121,269-231,-197,298,123,-7,297-223,253,-267,55,332,-20-138,-85,339,71,357,-235
173,-231,307,192,-218,51180,308,-84,94,81,-91294,199,39,196,-237,304193,157,222,-297,-156,-314
168,77,166,-4,289,346328,218,-345,195,264,-252190,-126,-344,272,-129,37249,-340,357,165,-352,354
26,202,76,-75,359,122328,218,-345,195,264,-252-223,253,-267,55,332,-2023,323,-315,-87,298,70
-178,-328,-137,80,-114,270-143,326,-125,-273,-342,341-183,182,-304,257,-174,-223-260,-178,-94,-299,-43,236
-154,-323,12,121,-327,224-16,304,-214,-327,-104,-28-27,105,10,-189,302,-68-181,77,101,274,185,326
-154,-323,12,121,-327,224-8,111,36,-351,150,-89-27,105,10,-189,302,-689,-228,278,-68,21,-335
Generation: 5
87,105,-212,-254,219,170-271,137,49,-359,-153,42190,-126,-344,272,-129,37355,359,-295,-7,33,-163
87,105,-212,-254,219,170-271,137,49,-359,-153,42196,-163,250,20,103,-117355,359,-295,-7,33,-163
87,105,-212,-254,219,170-271,137,49,-359,-153,4222,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-231,-197,298,123,-7,297-204,177,74,130,-187,-29355,359,-295,-7,33,-163
87,105,-212,-254,219,170-271,137,49,-359,-153,4232,306,-338,-305,244,-346298,337,-36,-184,-167,-6
87,105,-212,-254,219,170-271,137,49,-359,-153,42196,-163,250,20,103,-117355,359,-295,-7,33,-163
168,77,166,-4,289,346-356,-44,-287,-203,-178,-35036,290,170,335,126,-344249,-340,357,165,-352,354
133,-31,202,273,332,344-233,113,-173,218,-320,-29822,225,-338,206,193,-56355,359,-295,-7,33,-163
133,-31,202,273,332,344-231,-197,298,123,-7,297294,199,39,196,-237,304193,157,222,-297,-156,-314
26,202,76,-75,359,122-231,-197,298,123,-7,297190,-126,-344,272,-129,37-181,77,101,274,185,326
168,77,166,-4,289,346-271,137,49,-359,-153,42190,-126,-344,272,-129,37193,157,222,-297,-156,-314
26,-11,-61,228,59,207-356,-44,-287,-203,-178,-35036,290,170,335,126,-344-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-271,137,49,-359,-153,42316,40,-325,201,260,30899,316,230,-298,326,19
133,-31,202,273,332,344-231,-197,298,123,-7,29732,306,-338,-305,244,-346-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53-160,-28,-20,-221,-288,351-16,-92,-250,321,-6,-358
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
168,77,166,-4,289,346-285,-48,-158,-232,162,-99-183,182,-304,257,-174,-223-181,77,101,274,185,326
217,-170,209,-275,100,10-143,326,-125,-273,-342,341-138,-235,-149,19,87,-3355,359,-295,-7,33,-163
273,-334,-152,92,274,-359-259,-129,-171,235,-242,125-183,182,-304,257,-174,-223-181,77,101,274,185,326
273,-334,-152,92,274,-359-259,-129,-171,235,-242,125-183,182,-304,257,-174,-223-181,77,101,274,185,326
273,-334,-152,92,274,-359-282,299,-55,-46,198,-53-183,182,-304,257,-174,-223-181,77,101,274,185,326
217,-170,209,-275,100,10-2,-198,1,195,-54,115262,-312,-226,-166,234,256-16,-92,-250,321,-6,-358
168,77,166,-4,289,346-102,215,-208,-206,189,-98-138,-235,-149,19,87,-3-138,-85,339,71,357,-235
133,-31,202,273,332,344-282,299,-55,-46,198,-53-223,253,-267,55,332,-20-16,-92,-250,321,-6,-358
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53247,47,228,-27,-146,45-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
168,77,166,-4,289,346-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-16,-92,-250,321,-6,-358
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53336,-97,-354,255,-272,-263-122,302,-49,118,-220,273
-227,111,336,-115,196,-1289,-276,322,60,-224,-3224,250,-95,-292,-148,-153249,-340,357,165,-352,354
-102,-259,225,35,234,158172,-158,-350,278,-143,-13684,-137,-57,225,-317,-117161,-226,125,89,-227,154
-159,0,-202,-282,72,5198,-222,14,-176,-250,69224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
-5,73,-204,-263,23,-242161,135,296,-196,-333,-167-223,253,-267,55,332,-20-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242198,-222,14,-176,-250,69294,199,39,196,-237,304193,157,222,-297,-156,-314
-11,88,-144,-74,7,172198,-222,14,-176,-250,69224,250,-95,-292,-148,-153355,359,-295,-7,33,-163
-102,-259,225,35,234,158198,-222,14,-176,-250,6922,225,-338,206,193,-56-138,-85,339,71,357,-235
26,-11,-61,228,59,207-282,299,-55,-46,198,-53336,-97,-354,255,-272,-263-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-233,63,-37,306,183,-92190,-126,-344,272,-129,37206,-17,177,-154,267,-356
-102,-259,225,35,234,158172,-158,-350,278,-143,-13622,225,-338,206,193,-56-138,-85,339,71,357,-235
87,105,-212,-254,219,170-130,-348,-136,325,314,-16122,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-130,-348,-136,325,314,-16122,225,-338,206,193,-56-138,-85,339,71,357,-235
87,105,-212,-254,219,170-130,-348,-136,325,314,-161316,40,-325,201,260,308-138,-85,339,71,357,-235
-64,0,-223,-297,121,269208,-80,-337,120,17,-13520,275,24,-125,165,343355,359,-295,-7,33,-163
-227,111,336,-115,196,-128328,218,-345,195,264,-252202,255,-240,273,122,-300-237,2,-351,-328,-219,-195
133,-31,202,273,332,344-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-138,-85,339,71,357,-235
-102,-259,225,35,234,158-231,-197,298,123,-7,29720,275,24,-125,165,343355,359,-295,-7,33,-163
-184,80,269,-75,43,-62-231,-197,298,123,-7,297294,199,39,196,-237,304-138,-85,339,71,357,-235
-5,73,-204,-263,23,-242-143,326,-125,-273,-342,34122,225,-338,206,193,-56-16,-92,-250,321,-6,-358
-64,0,-223,-297,121,269-231,-197,298,123,-7,29720,275,24,-125,165,343355,359,-295,-7,33,-163
-5,73,-204,-263,23,-242-259,-129,-171,235,-242,125224,250,-95,-292,-148,-153-237,2,-351,-328,-219,-195
-5,73,-204,-263,23,-242-143,326,-125,-273,-342,34184,-137,-57,225,-317,-117195,-261,-218,-292,289,151
-5,73,-204,-263,23,-242-143,326,-125,-273,-342,341190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
-64,0,-223,-297,121,269-231,-197,298,123,-7,297247,47,228,-27,-146,45-138,-85,339,71,357,-235
-64,0,-223,-297,121,269-231,-197,298,123,-7,297294,199,39,196,-237,304-138,-85,339,71,357,-235
-11,88,-144,-74,7,172-2,-198,1,195,-54,115294,199,39,196,-237,304206,-17,177,-154,267,-356
328,240,225,-90,-134,113208,-80,-337,120,17,-135-96,261,-201,-111,-149,-159-69,115,330,156,76,-87
-11,88,-144,-74,7,172-2,-198,1,195,-54,115190,-126,-344,272,-129,37355,359,-295,-7,33,-163
-250,-359,-9,-11,-32,242161,135,296,-196,-333,-167336,-97,-354,255,-272,-263-260,-314,-20,273,98,-59
-73,-148,-158,-16,-289,679,-276,322,60,-224,-3224,250,-95,-292,-148,-153249,-340,357,165,-352,354
-73,-148,-158,-16,-289,67328,218,-345,195,264,-25284,-137,-57,225,-317,-117249,-340,357,165,-352,354
-154,-323,12,121,-327,224172,-158,-350,278,-143,-136224,250,-95,-292,-148,-153-181,77,101,274,185,326
-154,-323,12,121,-327,224198,-222,14,-176,-250,6932,306,-338,-305,244,-346-138,-85,339,71,357,-235
-154,-323,12,121,-327,224198,-222,14,-176,-250,6922,225,-338,206,193,-56-138,-85,339,71,357,-235
-178,-328,-137,80,-114,270198,-222,14,-176,-250,69-227,-157,-65,213,-29,-98161,-226,125,89,-227,154
-154,-323,12,121,-327,224328,218,-345,195,264,-25222,225,-338,206,193,-56249,-340,357,165,-352,354
-64,0,-223,-297,121,269-285,-48,-158,-232,162,-99199,-216,-272,-165,-150,-37355,359,-295,-7,33,-163
-64,0,-223,-297,121,269-233,63,-37,306,183,-92247,47,228,-27,-146,45206,-17,177,-154,267,-356
-64,0,-223,-297,121,269-102,215,-208,-206,189,-9825,-353,66,222,-98,-173-16,-92,-250,321,-6,-358
-72,-116,-154,-25,217,83208,-80,-337,120,17,-135-96,261,-201,-111,-149,-159-84,-271,-215,235,119,-221
-184,80,269,-75,43,-62328,218,-345,195,264,-252-138,-235,-149,19,87,-3-138,-85,339,71,357,-235
-154,-323,12,121,-327,224-271,137,49,-359,-153,4261,327,245,-195,24,113-181,77,101,274,185,326
-154,-323,12,121,-327,224-271,137,49,-359,-153,4261,327,245,-195,24,113-181,77,101,274,185,326
-154,-323,12,121,-327,224-16,304,-214,-327,-104,-2822,225,-338,206,193,-56-181,77,101,274,185,326
-73,-148,-158,-16,-289,67-143,326,-125,-273,-342,341224,250,-95,-292,-148,-153249,-340,357,165,-352,354
-102,-259,225,35,234,158172,-158,-350,278,-143,-136-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
-178,-328,-137,80,-114,270-271,137,49,-359,-153,42294,199,39,196,-237,304-181,77,101,274,185,326
-64,0,-223,-297,121,269198,-222,14,-176,-250,69-183,182,-304,257,-174,-223-181,77,101,274,185,326
173,-231,307,192,-218,51-271,137,49,-359,-153,42294,199,39,196,-237,304355,359,-295,-7,33,-163
173,-231,307,192,-218,51-95,36,-298,14,-227,-246-183,182,-304,257,-174,-223-34,-54,-88,-288,103,197
328,240,225,-90,-134,113-143,326,-125,-273,-342,341-27,105,10,-189,302,-68-181,77,101,274,185,326
-201,45,-8,68,90,-198198,-222,14,-176,-250,69224,250,-95,-292,-148,-15389,237,295,293,179,146
-154,-323,12,121,-327,224-285,-48,-158,-232,162,-99247,47,228,-27,-146,45-313,117,-303,-198,-344,-260
-73,-148,-158,-16,-289,67-285,-48,-158,-232,162,-9922,225,-338,206,193,-56355,359,-295,-7,33,-163
142,319,-276,125,-209,-333-77,-84,-82,-151,329,234-152,192,-228,56,148,-164-260,-314,-20,273,98,-59
-73,-148,-158,-16,-289,67328,218,-345,195,264,-252224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
328,240,225,-90,-134,113-102,215,-208,-206,189,-98-152,192,-228,56,148,-164-172,-136,185,-210,-357,262
142,319,-276,125,-209,-333328,218,-345,195,264,-25284,-137,-57,225,-317,-117249,-340,357,165,-352,354
-73,-148,-158,-16,-289,67328,218,-345,195,264,-252-152,192,-228,56,148,-164-172,-136,185,-210,-357,262
175,-352,343,-237,127,-216180,308,-84,94,81,-91-160,-28,-20,-221,-288,351-138,-85,339,71,357,-235
328,240,225,-90,-134,113180,308,-84,94,81,-9122,225,-338,206,193,-56-237,2,-351,-328,-219,-195
328,240,225,-90,-134,113180,308,-84,94,81,-9122,225,-338,206,193,-56-138,-85,339,71,357,-235
-102,-259,225,35,234,158-271,137,49,-359,-153,42-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
328,240,225,-90,-134,11361,-326,-253,272,286,-170294,199,39,196,-237,304-172,-136,185,-210,-357,262
168,77,166,-4,289,346328,218,-345,195,264,-252190,-126,-344,272,-129,37249,-340,357,165,-352,354
26,202,76,-75,359,122328,218,-345,195,264,-25222,225,-338,206,193,-56-138,-85,339,71,357,-235
-154,-323,12,121,-327,224-271,137,49,-359,-153,4261,327,245,-195,24,113298,337,-36,-184,-167,-6
-154,-323,12,121,-327,224-143,326,-125,-273,-342,341-27,105,10,-189,302,-68-181,77,101,274,185,326
-154,-323,12,121,-327,224-271,137,49,-359,-153,42-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
173,-231,307,192,-218,51198,-222,14,-176,-250,69190,-126,-344,272,-129,37195,-261,-218,-292,289,151
-73,-148,-158,-16,-289,67-282,299,-55,-46,198,-53-160,-28,-20,-221,-288,351-16,-92,-250,321,-6,-358
-154,-323,12,121,-327,224-130,-348,-136,325,314,-16122,225,-338,206,193,-56-138,-85,339,71,357,-235
Generation: 6
87,105,-212,-254,219,170-271,137,49,-359,-153,42190,-126,-344,272,-129,37206,-17,177,-154,267,-356
133,-31,202,273,332,344-233,113,-173,218,-320,-29884,-137,-57,225,-317,-117-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-271,137,49,-359,-153,42196,-163,250,20,103,-117-138,-85,339,71,357,-235
87,105,-212,-254,219,170-231,-197,298,123,-7,297316,40,-325,201,260,308-138,-85,339,71,357,-235
87,105,-212,-254,219,170-271,137,49,-359,-153,4222,225,-338,206,193,-56355,359,-295,-7,33,-163
87,105,-212,-254,219,170-271,137,49,-359,-153,42-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
168,77,166,-4,289,346-356,-44,-287,-203,-178,-35036,290,170,335,126,-344-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-143,326,-125,-273,-342,34136,290,170,335,126,-344249,-340,357,165,-352,354
168,77,166,-4,289,346-356,-44,-287,-203,-178,-35022,225,-338,206,193,-56-138,-85,339,71,357,-235
133,-31,202,273,332,344-233,113,-173,218,-320,-29822,225,-338,206,193,-56355,359,-295,-7,33,-163
168,77,166,-4,289,346-143,326,-125,-273,-342,34122,225,-338,206,193,-56-16,-92,-250,321,-6,-358
168,77,166,-4,289,346-271,137,49,-359,-153,42294,199,39,196,-237,304206,-17,177,-154,267,-356
273,-334,-152,92,274,-359-271,137,49,-359,-153,42-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
133,-31,202,273,332,344-231,-197,298,123,-7,297190,-126,-344,272,-129,37193,157,222,-297,-156,-314
26,202,76,-75,359,122-2,-198,1,195,-54,115190,-126,-344,272,-129,37-181,77,101,274,185,326
168,77,166,-4,289,346-271,137,49,-359,-153,42190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
26,202,76,-75,359,122-231,-197,298,123,-7,297190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
133,-31,202,273,332,344-271,137,49,-359,-153,42196,-163,250,20,103,-117355,359,-295,-7,33,-163
87,105,-212,-254,219,170-143,326,-125,-273,-342,34122,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-259,-129,-171,235,-242,125-183,182,-304,257,-174,-223-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-271,137,49,-359,-153,42196,-163,250,20,103,-117355,359,-295,-7,33,-163
26,-11,-61,228,59,207-356,-44,-287,-203,-178,-35036,290,170,335,126,-344-37,-190,-138,-187,-184,-306
26,-11,-61,228,59,207-259,-129,-171,235,-242,12536,290,170,335,126,-344-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-271,137,49,-359,-153,42-27,105,10,-189,302,-68-181,77,101,274,185,326
217,-170,209,-275,100,10-2,-198,1,195,-54,115262,-312,-226,-166,234,256-16,-92,-250,321,-6,-358
217,-170,209,-275,100,10-143,326,-125,-273,-342,341-138,-235,-149,19,87,-3-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-259,-129,-171,235,-242,125-183,182,-304,257,-174,-223-37,-190,-138,-187,-184,-306
273,-334,-152,92,274,-359-282,299,-55,-46,198,-53-183,182,-304,257,-174,-223-181,77,101,274,185,326
133,-31,202,273,332,344-231,-197,298,123,-7,297-96,261,-201,-111,-149,-159-37,-190,-138,-187,-184,-306
217,-170,209,-275,100,10-2,-198,1,195,-54,11522,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-16,-92,-250,321,-6,-358
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53199,-216,-272,-165,-150,-37355,359,-295,-7,33,-163
133,-31,202,273,332,344-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53190,-126,-344,272,-129,37-181,77,101,274,185,326
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
168,77,166,-4,289,346-102,215,-208,-206,189,-98190,-126,-344,272,-129,37193,157,222,-297,-156,-314
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-16,-92,-250,321,-6,-358
133,-31,202,273,332,344-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-16,-92,-250,321,-6,-358
-159,0,-202,-282,72,5198,-222,14,-176,-250,69224,250,-95,-292,-148,-153249,-340,357,165,-352,354
175,-352,343,-237,127,-216-282,299,-55,-46,198,-5322,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-285,-48,-158,-232,162,-99316,40,-325,201,260,30899,316,230,-298,326,19
217,-170,209,-275,100,10-282,299,-55,-46,198,-53262,-312,-226,-166,234,256-37,-190,-138,-187,-184,-306
26,202,76,-75,359,122-130,-348,-136,325,314,-16122,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-282,299,-55,-46,198,-53262,-312,-226,-166,234,256-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242161,135,296,-196,-333,-167294,199,39,196,-237,304-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242198,-222,14,-176,-250,69294,199,39,196,-237,304193,157,222,-297,-156,-314
273,-334,-152,92,274,-359-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
87,105,-212,-254,219,170-285,-48,-158,-232,162,-99190,-126,-344,272,-129,37355,359,-295,-7,33,-163
87,105,-212,-254,219,170-282,299,-55,-46,198,-5322,225,-338,206,193,-56-181,77,101,274,185,326
-5,73,-204,-263,23,-242-356,-44,-287,-203,-178,-35036,290,170,335,126,-344-37,-190,-138,-187,-184,-306
-184,80,269,-75,43,-62-231,-197,298,123,-7,297294,199,39,196,-237,304-138,-85,339,71,357,-235
-184,80,269,-75,43,-62-231,-197,298,123,-7,297294,199,39,196,-237,304-138,-85,339,71,357,-235
-102,-259,225,35,234,158-271,137,49,-359,-153,42294,199,39,196,-237,304-181,77,101,274,185,326
-184,80,269,-75,43,-62-271,137,49,-359,-153,42294,199,39,196,-237,304-138,-85,339,71,357,-235
-11,88,-144,-74,7,172-271,137,49,-359,-153,4261,327,245,-195,24,113355,359,-295,-7,33,-163
-5,73,-204,-263,23,-242-95,36,-298,14,-227,-246294,199,39,196,-237,304-34,-54,-88,-288,103,197
-5,73,-204,-263,23,-242-259,-129,-171,235,-242,125224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
-11,88,-144,-74,7,172-2,-198,1,195,-54,115190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
-11,88,-144,-74,7,172-2,-198,1,195,-54,115294,199,39,196,-237,304-37,-190,-138,-187,-184,-306
-5,73,-204,-263,23,-242-231,-197,298,123,-7,297190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
-178,-328,-137,80,-114,270328,218,-345,195,264,-252294,199,39,196,-237,304-172,-136,185,-210,-357,262
-154,-323,12,121,-327,224328,218,-345,195,264,-25261,327,245,-195,24,113249,-340,357,165,-352,354
-159,0,-202,-282,72,5-130,-348,-136,325,314,-161224,250,-95,-292,-148,-153-138,-85,339,71,357,-235
-201,45,-8,68,90,-198-282,299,-55,-46,198,-53224,250,-95,-292,-148,-15389,237,295,293,179,146
-64,0,-223,-297,121,269-285,-48,-158,-232,162,-99199,-216,-272,-165,-150,-37249,-340,357,165,-352,354
-64,0,-223,-297,121,269-282,299,-55,-46,198,-53336,-97,-354,255,-272,-263-37,-190,-138,-187,-184,-306
-64,0,-223,-297,121,269-233,63,-37,306,183,-92247,47,228,-27,-146,45-138,-85,339,71,357,-235
-64,0,-223,-297,121,269-285,-48,-158,-232,162,-99196,-163,250,20,103,-117355,359,-295,-7,33,-163
133,-31,202,273,332,344172,-158,-350,278,-143,-136-183,182,-304,257,-174,-223355,359,-295,-7,33,-163
-184,80,269,-75,43,-62328,218,-345,195,264,-252-138,-235,-149,19,87,-3-138,-85,339,71,357,-235
-250,-359,-9,-11,-32,242-231,-197,298,123,-7,29720,275,24,-125,165,343355,359,-295,-7,33,-163
-178,-328,-137,80,-114,270-271,137,49,-359,-153,4261,327,245,-195,24,113-181,77,101,274,185,326
-154,-323,12,121,-327,224-143,326,-125,-273,-342,341224,250,-95,-292,-148,-153249,-340,357,165,-352,354
-73,-148,-158,-16,-289,67-259,-129,-171,235,-242,12584,-137,-57,225,-317,-117249,-340,357,165,-352,354
-73,-148,-158,-16,-289,67-271,137,49,-359,-153,42294,199,39,196,-237,304355,359,-295,-7,33,-163
-178,-328,-137,80,-114,270-143,326,-125,-273,-342,341294,199,39,196,-237,304-181,77,101,274,185,326
328,240,225,-90,-134,113198,-222,14,-176,-250,69-227,-157,-65,213,-29,-98161,-226,125,89,-227,154
-5,73,-204,-263,23,-242198,-222,14,-176,-250,69-223,253,-267,55,332,-20195,-261,-218,-292,289,151
-5,73,-204,-263,23,-242198,-222,14,-176,-250,69-227,-157,-65,213,-29,-98161,-226,125,89,-227,154
-154,-323,12,121,-327,224-282,299,-55,-46,198,-5332,306,-338,-305,244,-346-37,-190,-138,-187,-184,-306
-154,-323,12,121,-327,224-233,63,-37,306,183,-92190,-126,-344,272,-129,37298,337,-36,-184,-167,-6
-154,-323,12,121,-327,224-285,-48,-158,-232,162,-9936,290,170,335,126,-344249,-340,357,165,-352,354
328,240,225,-90,-134,113-282,299,-55,-46,198,-5322,225,-338,206,193,-56-181,77,101,274,185,326
87,105,-212,-254,219,170172,-158,-350,278,-143,-136224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216180,308,-84,94,81,-91-160,-28,-20,-221,-288,351-84,-271,-215,235,119,-221
26,202,76,-75,359,122198,-222,14,-176,-250,69190,-126,-344,272,-129,37-181,77,101,274,185,326
133,-31,202,273,332,344198,-222,14,-176,-250,69224,250,-95,-292,-148,-153-181,77,101,274,185,326
-5,73,-204,-263,23,-242-259,-129,-171,235,-242,125190,-126,-344,272,-129,37-237,2,-351,-328,-219,-195
-64,0,-223,-297,121,269-271,137,49,-359,-153,42190,-126,-344,272,-129,37355,359,-295,-7,33,-163
-64,0,-223,-297,121,269-143,326,-125,-273,-342,341-138,-235,-149,19,87,-3355,359,-295,-7,33,-163
-5,73,-204,-263,23,-242-231,-197,298,123,-7,297-223,253,-267,55,332,-20355,359,-295,-7,33,-163
175,-352,343,-237,127,-216172,-158,-350,278,-143,-13684,-137,-57,225,-317,-117161,-226,125,89,-227,154
87,105,-212,-254,219,170198,-222,14,-176,-250,6922,225,-338,206,193,-56355,359,-295,-7,33,-163
-102,-259,225,35,234,158-285,-48,-158,-232,162,-99-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
26,-11,-61,228,59,207198,-222,14,-176,-250,6936,290,170,335,126,-344-181,77,101,274,185,326
-154,-323,12,121,-327,224-271,137,49,-359,-153,42-183,182,-304,257,-174,-223-181,77,101,274,185,326
-154,-323,12,121,-327,224-271,137,49,-359,-153,42-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
-154,-323,12,121,-327,224-143,326,-125,-273,-342,341-27,105,10,-189,302,-68-181,77,101,274,185,326
173,-231,307,192,-218,51198,-222,14,-176,-250,69224,250,-95,-292,-148,-153355,359,-295,-7,33,-163
-154,-323,12,121,-327,224-282,299,-55,-46,198,-53-160,-28,-20,-221,-288,351-16,-92,-250,321,-6,-358
Generation: 7
87,105,-212,-254,219,170-231,-197,298,123,-7,297294,199,39,196,-237,304-138,-85,339,71,357,-235
87,105,-212,-254,219,170-2,-198,1,195,-54,115190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-271,137,49,-359,-153,42190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-271,137,49,-359,-153,42199,-216,-272,-165,-150,-37-138,-85,339,71,357,-235
168,77,166,-4,289,346-233,113,-173,218,-320,-298294,199,39,196,-237,304-16,-92,-250,321,-6,-358
168,77,166,-4,289,346-356,-44,-287,-203,-178,-350224,250,-95,-292,-148,-153-181,77,101,274,185,326
133,-31,202,273,332,344-233,113,-173,218,-320,-29884,-137,-57,225,-317,-117249,-340,357,165,-352,354
87,105,-212,-254,219,170-271,137,49,-359,-153,4261,327,245,-195,24,113355,359,-295,-7,33,-163
87,105,-212,-254,219,170-271,137,49,-359,-153,42196,-163,250,20,103,-117355,359,-295,-7,33,-163
87,105,-212,-254,219,170-271,137,49,-359,-153,42196,-163,250,20,103,-117355,359,-295,-7,33,-163
273,-334,-152,92,274,-359-271,137,49,-359,-153,4222,225,-338,206,193,-56298,337,-36,-184,-167,-6
87,105,-212,-254,219,170-271,137,49,-359,-153,4222,225,-338,206,193,-56-138,-85,339,71,357,-235
87,105,-212,-254,219,170-271,137,49,-359,-153,4222,225,-338,206,193,-56-138,-85,339,71,357,-235
168,77,166,-4,289,346-143,326,-125,-273,-342,34122,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-143,326,-125,-273,-342,34122,225,-338,206,193,-56-16,-92,-250,321,-6,-358
133,-31,202,273,332,344-271,137,49,-359,-153,42294,199,39,196,-237,304-16,-92,-250,321,-6,-358
168,77,166,-4,289,346-271,137,49,-359,-153,42294,199,39,196,-237,304355,359,-295,-7,33,-163
273,-334,-152,92,274,-359-2,-198,1,195,-54,115-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
87,105,-212,-254,219,170-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
26,-11,-61,228,59,207-259,-129,-171,235,-242,125190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
175,-352,343,-237,127,-216-271,137,49,-359,-153,42199,-216,-272,-165,-150,-37355,359,-295,-7,33,-163
217,-170,209,-275,100,10-271,137,49,-359,-153,42190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-271,137,49,-359,-153,42190,-126,-344,272,-129,37355,359,-295,-7,33,-163
175,-352,343,-237,127,-216-271,137,49,-359,-153,42196,-163,250,20,103,-117161,-226,125,89,-227,154
26,202,76,-75,359,122-231,-197,298,123,-7,297196,-163,250,20,103,-117-16,-92,-250,321,-6,-358
168,77,166,-4,289,346-271,137,49,-359,-153,42196,-163,250,20,103,-117-16,-92,-250,321,-6,-358
168,77,166,-4,289,346-356,-44,-287,-203,-178,-35022,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216-259,-129,-171,235,-242,125224,250,-95,-292,-148,-153-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-143,326,-125,-273,-342,34136,290,170,335,126,-344249,-340,357,165,-352,354
133,-31,202,273,332,344-271,137,49,-359,-153,42-183,182,-304,257,-174,-223355,359,-295,-7,33,-163
168,77,166,-4,289,346-271,137,49,-359,-153,4222,225,-338,206,193,-56-181,77,101,274,185,326
217,-170,209,-275,100,10-143,326,-125,-273,-342,341-138,-235,-149,19,87,-3249,-340,357,165,-352,354
